gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,seq_name,gene_biotype,description
RNF223,0.560460738636196,5.84359438288426e-08,0.00144269476284799,0.860351331631988,0.997764501767861,ENSG00000237330,1,protein_coding,ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020]
C1orf159,0.100042380563886,-9.15680609553149e-08,0.00144269499883086,0.914126228003225,0.997764501767861,ENSG00000131591,1,protein_coding,chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]
AL390719.2,0.896279697009934,8.71813995033834e-08,0.00144269452498946,0.873520725891831,0.997764501767861,ENSG00000272141,1,lncRNA,novel transcript
TNFRSF18,0.188474119978191,-1.25378752341209e-07,0.00144269499536469,0.901489102469261,0.997764501767861,ENSG00000186891,1,protein_coding,TNF receptor superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11914]
B3GALT6,0.511955917416663,1.06323776715706e-07,0.00144269474137874,0.801603124491538,0.997764501767861,ENSG00000176022,1,protein_coding,beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]
C1QTNF12,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000184163,1,protein_coding,C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]
UBE2J2,1.91626442034786,-4.00780862531854e-08,0.0014426938697801,0.986035401721794,0.997764501767861,ENSG00000160087,1,protein_coding,ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]
ACAP3,0.6785213033041,5.89949661538746e-07,0.00144269450172279,0.390640994138524,0.997764501767861,ENSG00000131584,1,protein_coding,ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:HGNC Symbol;Acc:HGNC:16754]
PUSL1,0.157722225649741,-1.16159237570787e-07,0.00144269499737387,0.980748727371399,0.997764501767861,ENSG00000169972,1,protein_coding,pseudouridine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26914]
INTS11,1.11735482162596,-2.44858827494533e-08,0.00144269451786091,0.96737165632077,0.997764501767861,ENSG00000127054,1,protein_coding,integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]
CPTP,0.415717615368182,-3.09671462900971e-07,0.00144269493376886,0.588766835385689,0.997764501767861,ENSG00000224051,1,protein_coding,ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]
DVL1,0.800539309122711,8.87922920548946e-07,0.00144269463829524,0.185761201675895,0.997764501767861,ENSG00000107404,1,protein_coding,dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]
AURKAIP1,9.57457090449531,-2.95008535169932e-06,0.00144269087110679,0.66376877606693,0.997764501767861,ENSG00000175756,1,protein_coding,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]
CCNL2,1.14401618587998,-2.02229981152391e-07,0.0014426943826486,0.764406031796049,0.997764501767861,ENSG00000221978,1,protein_coding,cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]
MRPL20-AS1,0.356133847664229,-2.57095288851624e-08,0.00144269482646232,0.948268350631944,0.997764501767861,ENSG00000224870,1,lncRNA,MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]
MRPL20,4.00847441489437,-1.47923149349484e-06,0.00144269292680963,0.27730823754074,0.997764501767861,ENSG00000242485,1,protein_coding,mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]
ANKRD65,0.521189170171271,-5.15507258385006e-07,0.00144269482773844,0.414893985111913,0.997764501767861,ENSG00000235098,1,protein_coding,ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]
VWA1,1.34847435157516,2.55056672211706e-07,0.00144269416440051,0.753305265270788,0.997764501767861,ENSG00000179403,1,protein_coding,von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]
ATAD3C,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000215915,1,protein_coding,ATPase family AAA domain containing 3C [Source:HGNC Symbol;Acc:HGNC:32151]
ATAD3B,0.706083071250783,2.12771559025804e-07,0.00144269460121459,0.684258282856725,0.997764501767861,ENSG00000160072,1,protein_coding,ATPase family AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]
ATAD3A,0.463296066076899,4.10851375175054e-07,0.00144269473560845,0.417474745352167,0.997764501767861,ENSG00000197785,1,protein_coding,ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]
SSU72,6.24426827406638,1.34880239883337e-06,0.00144269159050944,0.418476974396356,0.997764501767861,ENSG00000160075,1,protein_coding,SSU72 homolog, RNA polymerase II CTD phosphatase [Source:HGNC Symbol;Acc:HGNC:25016]
AL645728.1,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000215014,1,lncRNA,novel transcript
FNDC10,0.215776135308909,3.20464280661725e-07,0.00144269499044491,0.587565531641348,0.997764501767861,ENSG00000228594,1,protein_coding,fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]
MIB2,0.744987499030483,-4.83587162141977e-08,0.00144269454800232,0.963867078086649,0.997764501767861,ENSG00000197530,1,protein_coding,mindbomb E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:30577]
CDK11B,1.84346018970815,-5.91182439198297e-07,0.00144269393738424,0.524496627553689,0.997764501767861,ENSG00000248333,1,protein_coding,cyclin dependent kinase 11B [Source:HGNC Symbol;Acc:HGNC:1729]
SLC35E2B,1.05823348324393,-4.44940257855691e-07,0.00144269453712413,0.453960618206091,0.997764501767861,ENSG00000189339,1,protein_coding,solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]
CDK11A,1.48220725341183,5.37022247522488e-07,0.00144269416718583,0.505703378080799,0.997764501767861,ENSG00000008128,1,protein_coding,cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]
SLC35E2A,0.287035347525873,2.23018773323018e-07,0.00144269491315239,0.634694066654193,0.997764501767861,ENSG00000215790,1,protein_coding,solute carrier family 35 member E2A [Source:HGNC Symbol;Acc:HGNC:20863]
NADK,1.3142900318426,-1.13769502886232e-06,0.00144269473312539,0.0592464105203372,0.997764501767861,ENSG00000008130,1,protein_coding,NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]
GNB1,7.28984310383705,1.54377639886482e-06,0.001442690809995,0.409665359410751,0.997764501767861,ENSG00000078369,1,protein_coding,G protein subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4396]
PRKCZ,0.17130159278085,-1.21145984077665e-07,0.0014426949971173,0.97269665611805,0.997764501767861,ENSG00000067606,1,protein_coding,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]
FAAP20,2.654845134934,5.23810029759096e-07,0.00144269364718855,0.615007753828245,0.997764501767861,ENSG00000162585,1,protein_coding,FA core complex associated protein 20 [Source:HGNC Symbol;Acc:HGNC:26428]
SKI,1.78300031409328,3.87239964908724e-07,0.00144269378744334,0.689214924509139,0.997764501767861,ENSG00000157933,1,protein_coding,SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]
MORN1,0.317756652569882,-2.4451845093013e-07,0.00144269494609826,0.814816410027721,0.997764501767861,ENSG00000116151,1,protein_coding,MORN repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25852]
RER1,3.14399386594239,-7.28921826349997e-07,0.00144269318484085,0.54919391267614,0.997764501767861,ENSG00000157916,1,protein_coding,retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]
PEX10,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000157911,1,protein_coding,peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851]
PANK4,0.203432517601389,-1.43442363921835e-07,0.00144269499288162,0.891658209426801,0.997764501767861,ENSG00000157881,1,protein_coding,pantothenate kinase 4 [Source:HGNC Symbol;Acc:HGNC:19366]
PANK4,0.203432517601389,-1.43442363921835e-07,0.00144269499288162,0.891658209426801,0.997764501767861,ENSG00000273494,CHR_HSCHR1_1_CTG3,protein_coding,pantothenate kinase 4 [Source:HGNC Symbol;Acc:HGNC:19366]
AL139246.5,0.0576798450858551,-7.75315442144585e-08,0.00144269500068981,0.914126228003225,0.997764501767861,ENSG00000272449,1,lncRNA,novel transcript
TNFRSF14,1.65079805103302,1.13680416033799e-06,0.00144269444400396,0.122818672725483,0.997764501767861,ENSG00000157873,1,protein_coding,TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]
TNFRSF14,1.65079805103302,1.13680416033799e-06,0.00144269444400396,0.122818672725483,0.997764501767861,ENSG00000273936,CHR_HSCHR1_1_CTG3,protein_coding,TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]
PRXL2B,0.465196221974206,3.75953676684281e-08,0.00144269475439637,0.933016861694073,0.997764501767861,ENSG00000157870,1,protein_coding,peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]
PRXL2B,0.465196221974206,3.75953676684281e-08,0.00144269475439637,0.933016861694073,0.997764501767861,ENSG00000275125,CHR_HSCHR1_1_CTG3,protein_coding,peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]
ARHGEF16,0.746774146535779,-3.9054277072382e-07,0.00144269458991259,0.579068087411477,0.997764501767861,ENSG00000130762,1,protein_coding,Rho guanine nucleotide exchange factor 16 [Source:HGNC Symbol;Acc:HGNC:15515]
MEGF6,0.0982557330585901,2.38784758340351e-07,0.00144269497806498,0.613823084351966,0.997764501767861,ENSG00000162591,1,protein_coding,multiple EGF like domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]
TPRG1L,3.07135674452567,1.04831590304952e-07,0.0014426929232745,0.936892136932258,0.997764501767861,ENSG00000158109,1,protein_coding,tumor protein p63 regulated 1 like [Source:HGNC Symbol;Acc:HGNC:27007]
WRAP73,0.799909770825302,3.87180892778021e-07,0.00144269458053772,0.524156975121011,0.997764501767861,ENSG00000116213,1,protein_coding,WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:HGNC:12759]
SMIM1,0.191883522647941,2.67283262377534e-07,0.00144269498404651,0.587565531641348,0.997764501767861,ENSG00000235169,1,protein_coding,small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol;Acc:HGNC:44204]
LRRC47,1.36488576114668,5.00239310165487e-07,0.00144269410712107,0.551620661023273,0.997764501767861,ENSG00000130764,1,protein_coding,leucine rich repeat containing 47 [Source:HGNC Symbol;Acc:HGNC:29207]
CEP104,1.69327952910878,3.85312800080443e-07,0.00144269414487285,0.643541171579926,0.997764501767861,ENSG00000116198,1,protein_coding,centrosomal protein 104 [Source:HGNC Symbol;Acc:HGNC:24866]
DFFB,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000169598,1,protein_coding,DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773]
C1orf174,0.888594612056094,1.36179290223897e-07,0.00144269443788396,0.842158855624376,0.997764501767861,ENSG00000198912,1,protein_coding,chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915]
LINC01134,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000236423,1,lncRNA,long intergenic non-protein coding RNA 1134 [Source:HGNC Symbol;Acc:HGNC:49449]
KCNAB2,0.314031868367499,4.70210685314406e-07,0.00144269496310084,0.349791141754814,0.997764501767861,ENSG00000069424,1,protein_coding,potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]
CHD5,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000116254,1,protein_coding,chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]
RPL22,28.7182407971952,1.61350151507099e-06,0.00144268773844153,0.49324708739784,0.997764501767861,ENSG00000116251,1,protein_coding,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]
RNF207,1.08731142185114,-7.85675031866955e-08,0.00144269456278235,0.898959701913476,0.997764501767861,ENSG00000158286,1,protein_coding,ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]
ICMT,2.60237273690955,3.59230618841316e-07,0.00144269336500691,0.74352649041585,0.997764501767861,ENSG00000116237,1,protein_coding,isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol;Acc:HGNC:5350]
GPR153,0.291925903211828,2.1213792430511e-07,0.00144269490737524,0.631968406333143,0.997764501767861,ENSG00000158292,1,protein_coding,G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]
ACOT7,1.02945031489701,-3.7520156645367e-07,0.00144269460942607,0.491990844041813,0.997764501767861,ENSG00000097021,1,protein_coding,acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]
ESPN,0.604530627306502,-3.65789656310751e-07,0.00144269492959106,0.475823625326347,0.997764501767861,ENSG00000187017,1,protein_coding,espin [Source:HGNC Symbol;Acc:HGNC:13281]
TNFRSF25,0.171370162865071,1.12223780618969e-07,0.00144269493244183,0.711068530288303,0.997764501767861,ENSG00000215788,1,protein_coding,TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]
PLEKHG5,0.334570267782596,-2.49532962610459e-07,0.00144269494538734,0.79282035598937,0.997764501767861,ENSG00000171680,1,protein_coding,pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]
PLEKHG5,0.334570267782596,-2.49532962610459e-07,0.00144269494538734,0.79282035598937,0.997764501767861,LRG_262,1,LRG_gene,pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]
NOL9,0.332371574904208,-2.74165584673746e-07,0.00144269494359943,0.670120273248964,0.997764501767861,ENSG00000162408,1,protein_coding,nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]
ZBTB48,0.200198269519783,-1.42261735806249e-07,0.00144269499413903,0.888276303106337,0.997764501767861,ENSG00000204859,1,protein_coding,zinc finger and BTB domain containing 48 [Source:HGNC Symbol;Acc:HGNC:4930]
KLHL21,4.28203491808744,1.20603516831326e-06,0.00144269247746979,0.47125915887405,0.997764501767861,ENSG00000162413,1,protein_coding,kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]
PHF13,1.63035006096663,-2.09403279896592e-07,0.00144269396229661,0.906089002614908,0.997764501767861,ENSG00000116273,1,protein_coding,PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]
THAP3,0.53476853730238,-5.2037176958965e-07,0.00144269482862377,0.405332998417308,0.997764501767861,ENSG00000041988,1,protein_coding,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]
DNAJC11,1.00101325564735,3.00656976205067e-07,0.00144269444907167,0.651966037970738,0.997764501767861,ENSG00000007923,1,protein_coding,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]
CAMTA1,6.43688242624418,-1.39790590505442e-07,0.00144269172304094,0.924957457899067,0.997764501767861,ENSG00000171735,1,protein_coding,calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]
VAMP3,1.10279341592982,8.91024060815419e-08,0.00144269431749972,0.903409036946281,0.997764501767861,ENSG00000049245,1,protein_coding,vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]
PER3,0.155935578144445,1.28761922438567e-07,0.00144269493505902,0.712687655578474,0.997764501767861,ENSG00000049246,1,protein_coding,period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]
TNFRSF9,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000049249,1,protein_coding,TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]
PARK7,18.293454452199,-6.1451820544907e-07,0.00144268740901074,0.747155069548939,0.997764501767861,ENSG00000116288,1,protein_coding,Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]
AL034417.3,0.11535969017171,-1.09524369284365e-07,0.00144269499682239,0.985640188519168,0.997764501767861,ENSG00000284716,1,lncRNA,novel transcript
ERRFI1,10.4901798987315,1.96780566469896e-06,0.00144269158488443,0.378095206751486,0.997764501767861,ENSG00000116285,1,protein_coding,ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]
AL034417.2,0.176145654859357,-1.23109626367569e-07,0.00144269499794612,0.972839081772778,0.997764501767861,ENSG00000238290,1,lncRNA,novel transcript
SLC45A1,0.0576798450858551,-7.75315442144585e-08,0.00144269500068981,0.914126228003225,0.997764501767861,ENSG00000162426,1,protein_coding,solute carrier family 45 member 1 [Source:HGNC Symbol;Acc:HGNC:17939]
RERE,4.90491805684216,-1.37442560673612e-06,0.00144269264999324,0.324615638437999,0.997764501767861,ENSG00000142599,1,protein_coding,arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]
ENO1,63.5833421466897,-5.01634695349512e-06,0.00144267557034998,0.228994120710376,0.997764501767861,ENSG00000074800,1,protein_coding,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]
ENO1,63.5833421466897,-5.01634695349512e-06,0.00144267557034998,0.228994120710376,0.997764501767861,LRG_1165,1,LRG_gene,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]
GPR157,3.4248090918424,-8.23899622194348e-07,0.00144269341630015,0.46499281943757,0.997764501767861,ENSG00000180758,1,protein_coding,G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]
MIR34AHG,0.680162297833287,-5.14096882154082e-07,0.00144269487356513,0.338924187613184,0.997764501767861,ENSG00000228526,1,lncRNA,MIR34A host gene [Source:HGNC Symbol;Acc:HGNC:51913]
H6PD,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000049239,1,protein_coding,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]
SPSB1,4.8842606037176,-5.79797764140221e-07,0.00144269212401196,0.681794035945485,0.997764501767861,ENSG00000171621,1,protein_coding,splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]
SLC25A33,1.43741507879246,3.35595055232097e-07,0.00144269414553274,0.666002539268479,0.997764501767861,ENSG00000171612,1,protein_coding,solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]
TMEM201,0.418834588336985,-3.16029760680955e-07,0.00144269493717163,0.576577354607743,0.997764501767861,ENSG00000188807,1,protein_coding,transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719]
CLSTN1,4.18458503542074,-3.87991909333026e-07,0.00144269255498471,0.774430123198586,0.997764501767861,ENSG00000171603,1,protein_coding,calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]
CTNNBIP1,2.0910866736318,-7.23797342494621e-07,0.00144269392389777,0.443986764500023,0.997764501767861,ENSG00000178585,1,protein_coding,catenin beta interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16913]
LZIC,2.93634495136389,-9.46423825477395e-07,0.00144269332674439,0.410216298334459,0.997764501767861,ENSG00000162441,1,protein_coding,leucine zipper and CTNNBIP1 domain containing [Source:HGNC Symbol;Acc:HGNC:17497]
NMNAT1,0.702383326680627,5.30701188394338e-08,0.00144269451942549,0.902552245236266,0.997764501767861,ENSG00000173614,1,protein_coding,nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]
RBP7,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000162444,1,protein_coding,retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]
UBE4B,0.800974339947413,-3.33917419694961e-07,0.00144269473487544,0.580518021690632,0.997764501767861,ENSG00000130939,1,protein_coding,ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]
KIF1B,4.33555092997039,-1.12179737177665e-06,0.00144269266592477,0.404256143326108,0.997764501767861,LRG_252,1,LRG_gene,kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
KIF1B,4.33555092997039,-1.12179737177665e-06,0.00144269266592477,0.404256143326108,0.997764501767861,ENSG00000054523,1,protein_coding,kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
AL139424.3,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000284735,1,lncRNA,novel transcript
PGD,6.76510284589206,2.0282469519994e-06,0.00144269231688247,0.191740725828403,0.997764501767861,ENSG00000142657,1,protein_coding,phosphogluconate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8891]
CENPS,0.848426341096567,-5.35470375250886e-07,0.00144269448442934,0.464506239133947,0.997764501767861,ENSG00000175279,1,protein_coding,centromere protein S [Source:HGNC Symbol;Acc:HGNC:23163]
CORT,0.171370162865071,1.12223780618969e-07,0.00144269493244183,0.711068530288303,0.997764501767861,ENSG00000241563,1,protein_coding,cortistatin [Source:HGNC Symbol;Acc:HGNC:2257]
DFFA,1.56674201719106,-6.59047063171258e-07,0.00144269418258728,0.420665794567084,0.997764501767861,ENSG00000160049,1,protein_coding,DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]
PEX14,0.809720823302034,-2.0171269893632e-07,0.00144269460524079,0.703012301227677,0.997764501767861,ENSG00000142655,1,protein_coding,peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]
CASZ1,0.992179107098287,6.01360098394659e-07,0.00144269423145734,0.460696130925027,0.997764501767861,ENSG00000130940,1,protein_coding,castor zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:26002]
TARDBP,4.66004805210094,1.5752168337942e-07,0.00144269214295713,0.933047646777903,0.997764501767861,ENSG00000120948,1,protein_coding,TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]
TARDBP,4.66004805210094,1.5752168337942e-07,0.00144269214295713,0.933047646777903,0.997764501767861,LRG_659,1,LRG_gene,TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]
SRM,0.442970925670318,4.56195126156944e-07,0.00144269475377564,0.410145392377756,0.997764501767861,ENSG00000116649,1,protein_coding,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
EXOSC10,0.764338854050573,-5.44861386892959e-07,0.00144269486786205,0.304306245733211,0.997764501767861,ENSG00000171824,1,protein_coding,exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]
MTOR,0.547890920752606,-5.48521299256084e-07,0.00144269480764043,0.350680425757155,0.997764501767861,LRG_734,1,LRG_gene,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]
MTOR,0.547890920752606,-5.48521299256084e-07,0.00144269480764043,0.350680425757155,0.997764501767861,ENSG00000198793,1,protein_coding,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]
UBIAD1,0.314031868367499,4.70210685314406e-07,0.00144269496310084,0.349791141754814,0.997764501767861,ENSG00000120942,1,protein_coding,UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791]
AL031731.1,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000284708,1,lncRNA,novel transcript
FBXO2,2.97643963263147,3.42111067713424e-07,0.00144269308335199,0.772845556247775,0.997764501767861,ENSG00000116661,1,protein_coding,F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]
FBXO44,0.6327980701849,-3.28680185093418e-07,0.00144269458321687,0.658327587163005,0.997764501767861,ENSG00000132879,1,protein_coding,F-box protein 44 [Source:HGNC Symbol;Acc:HGNC:24847]
FBXO6,0.28889056511539,2.20947427804807e-07,0.001442694912385,0.634041167512612,0.997764501767861,ENSG00000116663,1,protein_coding,F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]
MAD2L2,0.919754123397751,-2.20580453198757e-07,0.00144269437790571,0.772071375022402,0.997764501767861,ENSG00000116670,1,protein_coding,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]
AGTRAP,0.594021770885014,-7.42683477953757e-08,0.00144269467792774,0.891768542806699,0.997764501767861,ENSG00000177674,1,protein_coding,angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]
MTHFR,0.690522036970594,-5.91935988768845e-07,0.00144269482811567,0.303259296764328,0.997764501767861,ENSG00000177000,1,protein_coding,methylenetetrahydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:7436]
MTHFR,0.690522036970594,-5.91935988768845e-07,0.00144269482811567,0.303259296764328,0.997764501767861,LRG_726,1,LRG_gene,methylenetetrahydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:7436]
CLCN6,0.271638743605027,1.11882733425185e-07,0.00144269490621054,0.666457110410095,0.997764501767861,ENSG00000011021,1,protein_coding,chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]
